health,health_to_time,time_elapsed,damaged_last_wave,avg_wave_damage,factor_difference,current_difficulty,agent_action,agent_reward
0.4575533423324948,0.0157791411536897,28.99735403060913,0.3038279476640049,0.2712233288337526,-0.0127598255466829,1.1685160505189054,0.1557562249722223,-0.3813502463863434
0.9,0.0643086674078169,13.9950031042099,0.0999999999999999,0.0999999999999999,0.0,0.946455541167283,-0.0535444588327169,0.0222499827543893
0.616063337649815,0.0212485757921742,28.99315905570984,0.283936662350185,0.1919683311750925,0.0535444588327169,0.8632988868876809,-0.0831566542796021,0.2228635564851303
0.956835055655616,0.0683242100270595,14.004333972930908,0.043164944344384,0.043164944344384,0.1367011131123191,0.6693195760643138,-0.193979310823367,-0.0346369110607877
0.7895051616395377,0.0272225897036829,29.00183892250061,0.1673298940160783,0.1052474191802311,0.3306804239356862,0.6602102917129972,-0.0091092843513166,0.0493735110132367
0.5584315595399887,0.0126924952298039,43.99698793888092,0.2310736020995489,0.1471894801533371,0.3397897082870028,0.5722811961911365,-0.0879290955218606,0.1971407296884506
0.4725893801113182,0.0080110802274013,58.99196696281433,0.0858421794286704,0.1318526549721704,0.4277188038088635,0.6637386250263132,0.0914574288351767,-0.1996774700952688
0.4725893801113182,0.0063860613839765,74.00326299667358,0.0,0.1054821239777363,0.3362613749736868,0.548891339550756,-0.1148472854755571,0.1162813810182729
0.1706991433584025,0.0019180641521561,88.99553394317627,0.3018902367529157,0.1382168094402662,0.451108660449244,0.6916577075359136,0.1427663679851576,-0.3348812236239514
0.1015333726048111,0.0009762613172183,104.00224900245668,0.0691657707535913,0.1283523753421698,0.3083422924640864,0.7183865352209895,0.0267288276850759,-0.3206763551593186
0.5999999999999999,0.0428402421197069,14.005523085594175,0.4000000000000001,0.4000000000000001,0.0,1.0100087345738873,0.0100087345738873,-0.3221915384133658
0.4484986898139168,0.0154654725711358,28.999999046325684,0.1515013101860831,0.2757506550930416,-0.0100087345738872,1.1606245544728273,0.1506158198989399,-0.3903902043731628
0.0422800957484272,0.0009610814214394,43.992210030555725,0.4062185940654895,0.3192399680838576,-0.1606245544728273,1.1313384598372045,-0.0292860946356228,0.7133187374151521
0.5499999999999999,0.0392935364892617,13.997213006019592,0.45,0.45,0.0,1.0186928616220008,0.0186928616220007,-0.3722377055221134
0.6999999999999998,0.0499954504508719,14.00127398967743,0.3000000000000001,0.3000000000000001,0.0,1.0917320333952911,0.0917320333952913,-0.2222151445017922
0.4816535933209415,0.0166102240681479,28.997416973114014,0.2183464066790583,0.2591732033395292,-0.0917320333952913,1.0516224727534649,-0.0401095606418266,0.3572496457173139
0.376491346045595,0.0085576001682865,43.99496805667877,0.1051622472753465,0.2078362179848016,-0.0516224727534646,0.9828078385296068,-0.0688146342238579,0.3790921647506339
0.2782105621926343,0.0047159295504058,58.99379098415375,0.0982807838529606,0.1804473594518414,0.0171921614703932,1.1120707120640925,0.1292628735344858,-0.394046154562067
0.0557964197798158,0.0007540684743867,73.99383699893951,0.2224141424128185,0.1888407160440368,-0.1120707120640924,0.9580368383830828,-0.1540338736810097,0.5331267080038534
0.85,0.0607689128168564,13.987414956092834,0.15,0.15,0.0,0.8849807837201247,-0.1150192162798753,0.0722921391328176
0.673003843255975,0.0232066122033369,29.000520944595337,0.176996156744025,0.1634980783720125,0.1150192162798753,1.0185053321733988,0.133524548453274,-0.1658821514962731
0.4693027768212951,0.010669165214065,43.98683190345764,0.2037010664346798,0.1768990743929016,-0.0185053321733987,1.0010722137170371,-0.0174331184563616,0.2863259348261625
0.2690883340778877,0.0045616119425862,58.98974692821503,0.2002144427434074,0.182727916480528,-0.0010722137170371,1.031175932423565,0.0301037187065278,-0.403190849654251
0.2175295374567094,0.0029398960836083,73.99225389957428,0.0515587966211782,0.1564940925086581,-0.0311759324235649,0.9892879244164016,-0.0418880080071634,0.3714023853234334
0.1680651412358893,0.001888571587802,88.99061191082001,0.04946439622082,0.1386558097940184,0.0107120755835984,1.1693437383717589,0.1800558139553572,-0.3375425703706661
0.6999999999999998,0.0500244835213961,13.99314796924591,0.3000000000000001,0.3000000000000001,0.0,0.8615022705330382,-0.1384977294669618,0.222260289059745
0.3123239782601326,0.0107736050829129,28.989737033843998,0.3876760217398672,0.3438380108699337,0.1384977294669618,0.8097706500012916,-0.0517316205317466,0.5266219271074006
0.3123239782601326,0.0070976989348542,44.00355398654938,0.0,0.2292253405799558,0.1902293499987084,0.8885127816875366,0.078742131686245,-0.4432118329257041
0.1790470610070021,0.0030346385463895,59.00111603736877,0.1332769172531305,0.2052382347482494,0.1114872183124634,0.9442840329359574,0.0557712512484208,-0.4931689610076158
0.1790470610070021,0.0024196175247151,73.99808406829834,0.0,0.1641905877985995,0.0557159670640425,0.8893321593839353,-0.0549518735520221,0.409852471946896
0.1790470610070021,0.0020118996185871,88.99403297901154,0.0,0.1368254898321663,0.1106678406160647,0.7937497200955448,-0.0955824392883905,0.326541644665156
0.75,0.0535548227270194,14.004341006278992,0.25,0.25,0.0,1.020464644661201,0.0204646446612007,-0.1721981055206722
0.4438606066016397,0.0153078771016319,28.9955689907074,0.3061393933983602,0.2780696966991801,-0.0204646446612006,1.1926877524398292,0.1722231077786284,-0.3950528990055414
0.1456886684916823,0.0033119391325168,43.98893296718597,0.2981719381099573,0.2847704438361059,-0.1926877524398291,1.0184127314599725,-0.1742750209798566,0.6099283705795067
0.9,0.0643241114063435,13.991642951965332,0.0999999999999999,0.0999999999999999,0.0,0.836407903420304,-0.1635920965796959,0.0222686502668592
0.8163592096579696,0.0281620174418864,28.98795199394226,0.0836407903420304,0.0918203951710152,0.1635920965796959,0.7598156936996344,-0.0765922097206695,0.0225966125979067
0.6643960709180426,0.0150991900626624,44.00209999084473,0.1519631387399269,0.1118679763606524,0.2401843063003655,0.7073908910555429,-0.0524248026440915,0.0911478180217089
0.5936569818124884,0.0100620456852782,58.99963092803955,0.0707390891055542,0.1015857545468779,0.2926091089444571,0.7317278505565686,0.0243369595010257,-0.078567290809514
0.3741386266455178,0.0050560337682747,73.99844300746918,0.2195183551669705,0.1251722746708964,0.2682721494434313,0.6391841832463394,-0.0925436673102292,0.2147589122018756
0.1823833716716159,0.0020493494610087,88.99573993682861,0.1917552549739019,0.1362694380547306,0.3608158167536606,0.7897876438212744,0.150603460574935,-0.3231958509015584
0.024425842907361,0.0002348866491546,103.9899159669876,0.1579575287642549,0.1393677367275198,0.2102123561787255,0.9521852649940468,0.1623976211727723,-0.3978524017204855
0.95,0.0678764196994154,13.996024012565613,0.05,0.05,0.0,0.9852744780468689,-0.0147255219531313,-0.0277556889586978
0.851472552195313,0.0293657249011636,28.995454907417297,0.0985274478046869,0.0742637239023434,0.0147255219531312,1.0686852729537435,0.0834107949068747,0.0125584127920758
0.4774327066615026,0.0108524146283611,43.99322390556336,0.3740398455338103,0.1741890977794991,-0.0686852729537434,1.254309276900188,0.1856240039464444,-0.2781604938631454
0.7999999999999998,0.0571589719700977,13.996052980422974,0.2000000000000001,0.2000000000000001,0.0,0.9938958005164628,-0.006104199483537,0.1222441501087614
0.3030520997417683,0.0104528492654077,28.99229598045349,0.4969479002582315,0.3484739501291158,0.0061041994835371,1.121349179826194,0.1274533793097311,-0.5358795892557123
0.0787822637765294,0.0017909686787597,43.988632917404175,0.2242698359652388,0.3070725787411568,-0.121349179826194,1.1514456337188692,0.030096453892675,-0.6768364422378919
0.8999999999999999,0.064333652069676,13.989567995071411,0.1,0.1,0.0,0.9526105479938404,-0.0473894520061597,0.0222801778051588
0.7571084178009239,0.0261046591922533,29.00280797481537,0.142891582199076,0.121445791099538,0.0473894520061597,0.8863047849197223,-0.0663057630741179,0.0817648712278796
0.6241627000629655,0.0141861172179028,43.99813497066498,0.1329457177379583,0.1252790999790115,0.1136952150802776,0.9977880810798606,0.1114832961601383,-0.1314032167666735
0.2749368716850143,0.004660761025271,58.98969507217407,0.3492258283779511,0.1812657820787464,0.0022119189201393,0.8280072942162922,-0.1697807868635684,0.3973426001362408
0.0679350481309413,0.0009180619463935,73.99832701683044,0.207001823554073,0.1864129903738117,0.1719927057837078,0.9662764757751532,0.1382691815588609,-0.5209631351088895
0.7999999999999999,0.057134768599589,14.001981973648071,0.2,0.2,0.0,1.0544914050508964,0.0544914050508963,-0.1222112112575107
0.3782034379796412,0.0130447626764983,28.9927419424057,0.4217965620203587,0.3108982810101793,-0.0544914050508964,1.2336164249442163,0.1791250198933197,-0.4607257734514382
0.0081185104963762,0.0001845613794277,43.9881329536438,0.3700849274832649,0.3306271631678745,-0.2336164249442163,1.3075168412793972,0.0739004163351809,-0.7475029730944915
0.85,0.0606934983850756,14.0047949552536,0.15,0.15,0.0,0.8534994745050857,-0.1465005254949143,0.0721955835819244
0.6793001050989828,0.0234276241648067,28.99568903446197,0.1706998949010172,0.1603499474505086,0.1465005254949143,0.8967663753814092,0.0432669008763235,-0.1596127335984507
0.41027019248456,0.0093267523972047,43.988536953926086,0.2690299126144227,0.1965766025051466,0.1032336246185907,0.915221779977356,0.0184554045959466,-0.345349046660295
0.7999999999999999,0.0571260336382098,14.004122972488403,0.2,0.2,0.0,0.8119368329933218,-0.1880631670066782,0.1221993168195089
0.7188063167006677,0.0247892455175834,28.99670004844665,0.0811936832993321,0.1405968416496661,0.1880631670066782,0.926722313259244,0.1147854802659222,-0.1201009052524063
0.5797979697117812,0.0131797837781458,43.99146294593811,0.1390083469888865,0.1400673434294062,0.073277686740756,0.9918160093335776,0.0650936960743338,-0.1758050139218959
0.5797979697117812,0.0098272356335989,58.999091029167175,0.0,0.1050505075720547,0.0081839906664222,1.0388435835619818,0.047027574228404,-0.092429302348401
0.475913611355583,0.0064319481078632,73.99214100837708,0.1038843583561981,0.1048172777288833,-0.0388435835619818,0.9666116939876156,-0.0722318895743661,0.1130189385978776
0.2825912725580599,0.003175683027746,88.98598194122314,0.1933223387975231,0.1195681212403233,0.0333883060123842,0.8978393803035416,-0.0687723136840741,0.2230421611018114
0.1030233964973515,0.0009906865788747,103.991917014122,0.1795678760607083,0.1281395147860926,0.1021606196964584,0.8025840437519483,-0.0952553365515933,0.3192437312019706
0.7000000000000001,0.0500065292641072,13.998172044754028,0.2999999999999999,0.2999999999999999,0.0,0.9679263728111568,-0.0320736271888432,0.2222323775291442
0.6032073627188844,0.0208081782333883,28.988955974578857,0.0967926372811156,0.1983963186405578,0.0320736271888432,0.8065946349671879,-0.1613317378439689,0.2357428818667886
0.4418884357254468,0.010043666570527,43.99672496318817,0.1613189269934376,0.1860371880915177,0.1934053650328121,0.8719443332540604,0.0653496982868724,-0.3136853144790633
0.0495134857611195,0.0008393701786125,58.98885500431061,0.3923749499643272,0.2376216285597201,0.1280556667459396,1.0486688789647245,0.1767245457106639,-0.6227706531038215
0.7999999999999999,0.0571690650337362,13.993582010269163,0.2,0.2,0.0,1.1254563456572957,0.1254563456572957,-0.1222578777207269
0.237271827171352,0.0081841162579675,28.99174690246582,0.562728172828648,0.381364086414324,-0.1254563456572957,1.0310992443529672,-0.0943571013043284,0.6016629122593935
0.9,0.0642651401184442,14.00448203086853,0.0999999999999999,0.0999999999999999,0.0,1.0913838589929488,0.0913838589929487,-0.0221973220507303
0.6817232282014102,0.0235088591015033,28.9985671043396,0.2182767717985898,0.1591383858992949,-0.0913838589929487,1.0111520017452822,-0.0802318572476665,0.1571736212189253
0.4794928278523537,0.0108997585803973,43.99114203453064,0.2022304003490564,0.173502390715882,-0.0111520017452821,0.8708397637570426,-0.1403122379882395,0.276111938622476
0.85,0.0607087483396511,14.001276969909668,0.15,0.15,0.0,1.0624090798489605,0.0624090798489606,-0.0722151279449463
0.6906386380226559,0.0238192075310375,28.99503004550934,0.159361361977344,0.154680680988672,-0.0624090798489604,0.9915262075016148,-0.0708828723473456,0.1482778617245144
0.3436044653970908,0.0078087263454987,44.00262606143952,0.3470341726255651,0.218798511534303,0.008473792498385,1.1894890519722092,0.1979628444705943,-0.4119365009282453
0.1057066550026489,0.001791719029638,58.99733901023865,0.2378978103944418,0.2235733362493377,-0.1894890519722092,1.195791594645059,0.0063025426728497,-0.5665303504960253
0.6999999999999998,0.0499868997778095,14.003669023513794,0.3000000000000001,0.3000000000000001,0.0,0.8027012068138196,-0.1972987931861803,0.2222018387582568
0.338784456933781,0.0116831859036562,28.99760901927948,0.3612155430662188,0.3306077715331095,0.1972987931861803,0.8456846030150957,0.042983396201276,-0.500117715181333
0.338784456933781,0.0077012913375919,43.99060392379761,0.0,0.220405181022073,0.1543153969849042,0.8065773089211272,-0.0391072940939685,0.4168232990451211
0.2581267260416683,0.0043750180638727,59.00015091896057,0.0806577308921127,0.1854683184895829,0.1934226910788727,0.8397493897931811,0.0331720808720539,-0.4140946577418841
0.2161392565520092,0.0029210233570999,73.99436092376709,0.041987469489659,0.1567721486895981,0.1602506102068188,0.9969799072146174,0.1572305174214362,-0.3727809605381735
0.1164412658305475,0.0013082941081239,89.00236201286316,0.0996979907214617,0.1472597890282421,0.0030200927853826,1.0748048271943818,0.0778249199797643,-0.3891011674313238
0.8999999999999999,0.0643215691321512,13.992195963859558,0.1,0.1,0.0,1.005484645439681,0.0054846454396809,-0.0222655779785581
0.8497257677280159,0.029312570089726,28.98844301700592,0.050274232271984,0.075137116135992,-0.005484645439681,0.9164182939814144,-0.0890663514582667,-0.0107726733780487
0.4373375354363795,0.0099394115095923,44.00034499168396,0.4123882322916364,0.1875541548545401,0.0835817060185857,0.8253486561907092,-0.0910696377907051,0.3182161034987096
0.3548026698173085,0.0060141845830318,58.99431002140045,0.0825348656190709,0.1612993325456728,0.1746513438092908,0.7607608279384346,-0.0645878282522745,0.3174511633971333
0.3167646284203868,0.0042812530850438,73.988765001297,0.0380380413969217,0.1366470743159226,0.2392391720615654,0.8150055086224173,0.0542446806839827,-0.2721866771279631
0.1537635266959033,0.0017277126121906,88.99832391738892,0.1630011017244834,0.1410394122173494,0.1849944913775827,0.8462854159320292,0.0312799073096118,-0.3518013404297138
0.85,0.0606960635371872,14.00420308113098,0.15,0.15,0.0,1.0991399761554397,0.0991399761554397,-0.0721988717714945
0.6301720047689122,0.0217373301079565,28.990313053131104,0.2198279952310877,0.1849139976155439,-0.0991399761554396,1.1360823185000002,0.0369423423445604,-0.2087707004914705
0.3461514251439122,0.0078711361312431,43.97731399536133,0.284020579625,0.2179495249520292,-0.1360823185000002,1.2666128110086343,0.1305304925086343,-0.4095301637707471
0.2194901440430486,0.0037221498407077,58.96864807605744,0.1266612811008635,0.1951274639892378,-0.2666128110086345,1.145705371474162,-0.1209074395344724,0.45290625553441
1.0,0.0714079140554826,14.004050016403198,0.0,0.0,0.0,1.0472862485935155,0.0472862485935154,0.0778002778689066
0.6334498129922697,0.0218455000353122,28.99680995941162,0.3665501870077303,0.1832750935038651,-0.0472862485935154,0.8501508256283196,-0.1971354229651959,0.2054567983443325
0.3784045653037737,0.0086015402026618,43.99265205860138,0.2550452476884959,0.2071984782320754,0.1498491743716804,0.9853456967663567,0.1351948711380372,-0.3771918121484408
0.0335335714355488,0.0005683552329347,59.00107800960541,0.3448709938682249,0.2416166071411127,0.0146543032336432,1.062053186749945,0.0767074899835881,-0.638682661844421
0.8,0.0571308720682761,14.002936959266664,0.1999999999999999,0.1999999999999999,0.0,1.069796810728958,0.0697968107289579,-0.1222059057818518
0.8,0.0275924932806557,28.993392944335938,0.0,0.0999999999999999,-0.0697968107289579,1.13072601372422,0.0609292029952619,-0.0389255947536891
0.460782195882734,0.0104716817339688,44.00269293785095,0.339217804117266,0.1797392680390886,-0.1307260137242198,0.9374733935663287,-0.1932526201578911,0.2947583989069829
0.3201611868477847,0.0054266920267302,58.99748599529266,0.1406210090349492,0.1699597032880538,0.0625266064336712,0.7837162349314801,-0.1537571586348486,0.352075002067256
0.2809753751012107,0.0037972474270233,73.99448692798615,0.0391858117465739,0.1438049249797578,0.2162837650685198,0.8711697293707932,0.0874534944393131,-0.3079441419655329
0.1502999156955917,0.0016889769158424,88.98873293399811,0.1306754594056189,0.1416166807174013,0.1288302706292068,0.9641008880344027,0.0929311586636095,-0.3553182346710855
0.75,0.0535705450079638,14.00023090839386,0.25,0.25,0.0,1.0897335717005936,0.0897335717005936,-0.1722209393978119
0.6410266428299406,0.0221078044462185,28.99549090862274,0.1089733571700594,0.1794866785850297,-0.0897335717005936,1.2772176592086075,0.1874840875080141,-0.1978872965665997
0.1301395791464974,0.0029578381053551,43.99820899963379,0.5108870636834432,0.2899534736178342,-0.2772176592086077,1.4164971994481272,0.1392795402395194,-0.6254259264110926
0.059314719174091,0.0010054853707807,58.99113094806671,0.0708248599724063,0.2351713202064772,-0.4164971994481272,1.4887154844513848,0.0722182850032574,-0.6129567755588716
0.059314719174091,0.0008016219723136,73.99337995052338,0.0,0.1881370561651817,-0.4887154844513848,1.58343115499097,0.0947156705395851,-0.5296109477674458
0.8499999999999999,0.0607668707672385,13.987884998321531,0.1500000000000001,0.1500000000000001,0.0,1.1533008857244753,0.1533008857244752,-0.0722895277871027
0.6193398228551048,0.0213563504611781,29.00026500225067,0.230660177144895,0.1903300885724476,-0.1533008857244753,1.1083881815608372,-0.044912704163638,0.219547593799058
0.4530815956209792,0.010299384780669,43.99113202095032,0.1662582272341256,0.1823061347930069,-0.1083881815608371,1.182164673066852,0.0737764915060148,-0.3025232264848523
0.2166486610076087,0.0036721667405894,58.99750101566315,0.2364329346133704,0.1958378347480978,-0.182164673066852,1.135453711346088,-0.0467109617207641,0.4555874444609293
0.7,0.0500048791162439,13.998633980751038,0.3,0.3,0.0,0.8349748333163985,-0.1650251666836014,0.2222298112180498
0.5330050333367202,0.0183785814094344,29.001424074172974,0.1669949666632797,0.2334974833316399,0.1650251666836014,0.8054538613942712,-0.0295209719221272,0.3058759440289855
0.3316415679881523,0.0075391861397541,43.98904097080231,0.2013634653485678,0.2227861440039492,0.1945461386057287,0.6904789038978755,-0.1149749574963957,0.4239748710629459
0.7999999999999998,0.0571431140521953,13.999937057495115,0.2000000000000001,0.2000000000000001,0.0,1.0613599477181288,0.0613599477181288,-0.122222571902805
0.5877280104563741,0.0202637034882883,29.00397801399231,0.2122719895436257,0.2061359947718129,-0.0613599477181288,1.1923384457679618,0.1309784980498329,-0.2511387783547797
0.4684941658795779,0.0106492208618635,43.99328100681305,0.1192338445767962,0.177168611373474,-0.1923384457679617,1.2756438031532564,0.0833053573852947,-0.2870987174159051
0.0858010249336008,0.0014542910430348,58.99852395057678,0.382693140945977,0.2285497437665997,-0.2756438031532564,1.1675877905144951,-0.1080560126387613,0.5864293975631948
0.0858010249336008,0.0011596463479358,73.98895800113678,0.0,0.1828397950132798,-0.1675877905144951,1.294060637723048,0.1264728472085529,-0.503149208393417
0.8999999999999999,0.0642793323566634,14.001389980316162,0.1,0.1,0.0,0.871312854393039,-0.128687145606961,0.0222145001093547
0.6821717864017404,0.0235304351483976,28.991039991378784,0.2178282135982595,0.1589141067991298,0.128687145606961,1.025704059389673,0.1543912049966339,-0.1567668803128219
0.3231753656153549,0.0073458523039904,43.994264006614685,0.3589964207863854,0.2256082114615483,-0.0257040593896729,0.9979750616539372,-0.0277289977357356,0.432412056570119
0.95,0.0678664455587574,13.998080968856812,0.05,0.05,0.0,0.851594004422549,-0.148405995577451,-0.0277671164936489
0.95,0.0327544167487615,29.003722071647644,0.0,0.025,0.148405995577451,0.9625207744919568,0.1109267700694078,0.1111317892869313
0.8537479225508042,0.0194066865772155,43.99246203899384,0.0962520774491957,0.0487506924830652,0.0374792255080431,1.0746821687302528,0.1121613942382959,0.0981504894341033
0.5850773803682412,0.0099168977228678,58.99802505970001,0.268670542182563,0.1037306549079397,-0.0746821687302528,1.007174582389691,-0.0675075863405619,0.0871558137445365
0.1822075474123647,0.0024621406142615,74.00371301174164,0.4028698329558765,0.163558490517527,-0.0071745823896909,1.1472830208040854,0.1401084384143944,-0.406660713633515
0.65,0.0464281867689258,14.000115990638731,0.35,0.35,0.0,0.9781328815968432,-0.0218671184031566,0.2722215778297848
0.5032800677604735,0.0173613667782848,28.988505005836487,0.1467199322395265,0.2483599661197632,0.0218671184031566,0.8152130599879015,-0.1629198216089418,0.3356726822071015
0.3809981087622883,0.0086593342883546,43.99854493141174,0.1222819589981852,0.2063339637459039,0.1847869400120985,0.9414913411110368,0.1262782811231353,-0.3745655305076464
0.2397744075956327,0.0040639234147931,59.00072002410889,0.1412237011666555,0.1900563981010918,0.0585086588889631,1.0000731394921885,0.0585817983811517,-0.4324438144926512
0.1897707506210233,0.0025647307542965,73.99246501922607,0.0500036569746094,0.1620458498757953,-7.31394921884565e-05,1.1724401617558844,0.1723670222636958,-0.3991599992721651
0.85,0.0607257110332675,13.997365951538086,0.15,0.15,0.0,0.9481028192698804,-0.0518971807301197,0.0722368558247884
0.4233537313285538,0.0145982449659774,29.00031697750092,0.4266462686714461,0.2883231343357231,0.0518971807301197,0.8521931080238223,-0.0959097112460579,0.4155333965742189
0.2529151097237894,0.0057471968370767,44.00669002532959,0.1704386216047644,0.2490282967587368,0.1478068919761777,0.8749825919519532,0.0227894839281308,-0.5026032790243795
0.2529151097237894,0.0042872499021536,58.992388010025024,0.0,0.1867712225690526,0.1250174080480468,1.0241820504823655,0.1491994585304123,-0.4193494013316271
0.9,0.0643089297957728,13.994946002960203,0.0999999999999999,0.0999999999999999,0.0,1.0004051107539893,0.0004051107539893,-0.0222502999835544
0.4998379556984043,0.017235258441775,29.00089704990387,0.4001620443015957,0.2500810221507978,-0.0004051107539893,1.112687767611803,0.1122826568578136,-0.3390459495799074
0.4998379556984043,0.0113576812253897,44.00880300998688,0.0,0.1667206814338652,-0.1126877676118029,1.1634009600345043,0.0507131924227014,-0.255668694246113
0.4998379556984043,0.0084729356796462,58.99229907989502,0.0,0.1250405110753989,-0.1634009600345045,1.208340571437618,0.0449396114031133,-0.1724270494132899
0.5999999999999999,0.0428583183173051,13.999616026878355,0.4000000000000001,0.4000000000000001,0.0,1.0877386894182337,0.0877386894182336,-0.3222243554062315
0.2192914587036181,0.0075611458179813,29.002411007881165,0.3807085412963817,0.3903542706481909,-0.0877386894182334,1.2380178978326324,0.1502792084143988,-0.6195840356970421
0.8199999999999998,0.0585799351948909,13.997967004776,0.1800000000000001,0.1800000000000001,0.0,1.178134797401838,0.1781347974018379,-0.1022335166401334
0.7139678682338344,0.0246305150081493,28.98712706565857,0.1060321317661654,0.1430160658830828,-0.1781347974018379,1.0382743181936769,-0.1398604792081609,0.1249925369569513
0.6309059227783402,0.0143390124558513,43.99925899505615,0.0830619454554941,0.1230313590738865,-0.0382743181936768,0.9269909908874008,-0.1112833273062761,0.1246537494713477
0.4501426795552971,0.0076306595520911,58.99132001399994,0.1807632432230431,0.1374643301111757,0.0730090091125992,0.9123902800158044,-0.0146007108715963,0.2221277648113698
0.3771514571540327,0.0050970160122218,73.99456000328064,0.0729912224012643,0.1245697085691934,0.0876097199841956,0.7142853362150272,-0.1981049438007772,0.2117676539388525
0.2842943634460793,0.0031943021795007,89.00046002864838,0.0928570937079534,0.1192842727589867,0.2857146637849728,0.7630843649408606,0.0487990287258334,-0.221258636394763
0.1393083341073157,0.001339585120229,103.99364101886748,0.1449860293387635,0.1229559522703834,0.2369156350591393,0.8835135970635992,0.1204292321227386,-0.2829492157878648
0.95,0.0678395770813782,14.00362503528595,0.05,0.05,0.0,1.0463741848298456,0.0463741848298454,0.0277979168626997
0.8453625815170154,0.029151215861785,28.99922204017639,0.1046374184829845,0.0773187092414923,-0.0463741848298455,1.1282435312688697,0.081869346439024,0.0064693706291064
0.6704848341703403,0.0152407887307538,43.992791056633,0.174877747346675,0.1098383886098865,-0.1282435312688696,1.2515623408878125,0.1233188096189426,-0.0851107710705875
0.6079067171259497,0.0103028029041361,59.00401306152344,0.0625781170443906,0.0980233207185125,-0.2515623408878122,1.2565779399485588,0.0050155990607466,-0.0642932103100312
0.3000451218385529,0.004054925241396,73.9952290058136,0.3078615952873967,0.1399909756322894,-0.2565779399485588,1.2130782414898085,-0.0434996984587504,0.2888702725735937
0.3000451218385529,0.0033712111545922,89.00217401981354,0.0,0.1166591463602411,-0.2130782414898082,1.142274146853274,-0.0708040946365342,0.2054983558291496
0.2829110096357538,0.0027205011870171,103.99223899841309,0.017134112202799,0.1024412843377494,-0.142274146853274,1.3419127208436494,0.1996385739903754,-0.1393543292619513
0.2023962463851349,0.0017008336332163,118.99826204776764,0.0805147632506189,0.0997004692018581,-0.3419127208436494,1.1896596197309808,-0.1522531011126686,0.1365022977939337
0.0715336882147271,0.0005338696296219,133.99093008041382,0.1308625581704078,0.1031629235316969,-0.1896596197309807,1.3022149490808508,0.1125553293498699,-0.1840722557829738
0.7399999999999998,0.0528608882039848,13.999008059501648,0.2600000000000002,0.2600000000000002,0.0,1.0509887865319096,0.0509887865319097,-0.1822277330027688
